,title,urlToImage,url
0,2022 Grammy Awards Winners: Updating List - The New York Times,https://static01.nyt.com/images/2022/04/03/arts/03grammys-list-silk-sonic/03grammys-list-silk-sonic-facebookJumbo.jpg,https://www.nytimes.com/2022/04/03/arts/music/grammys-winners.html
1,Trevor Noah Opens Grammys With Will Smith Slap Joke: ‘Keeping People’s Names Out of Our Mouths’ - Variety,https://variety.com/wp-content/uploads/2022/04/Screen-Shot-2022-04-03-at-5.12.36-PM.png?w=1024,https://variety.com/2022/music/news/trevor-noah-grammys-will-smith-slap-jokes-1235221175/
2,WWE WrestleMania 38 Night 2 live results and analysis - ESPN,https://a3.espncdn.com/combiner/i?img=%2Fphoto%2F2022%2F0403%2Fr994998_1296x729_16%2D9.jpg,https://www.espn.com/wwe/story/_/id/33659505/wwe-wrestlemania-38-night-2-results-analysis-roman-reigns-vs-brock-lesnar-johnny-knoxville
3,"Welp, the Grammys are off to a hell of a start - The A.V. Club","https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/66f7af45530ab359b9c1b7ef77686611.jpg",https://www.avclub.com/grammys-2022-louis-ck-kanye-west-winners-1848744028
4,Olivia Rodrigo Reveals DREAM COLLAB at 2022 GRAMMYs (Exclusive) - Entertainment Tonight,https://i.ytimg.com/vi/xyiCYrMzFt0/hqdefault.jpg,https://www.youtube.com/watch?v=xyiCYrMzFt0
5,Grammys 2022: Foo Fighters win two prizes in early ceremony - BBC.com,https://ichef.bbci.co.uk/news/1024/branded_news/115A7/production/_123997017_hi074880554.jpg,https://www.bbc.com/news/entertainment-arts-60977871
6,"LeVar Burton Roasts Will Smith at Grammys, Comedian Wears Helmet - TMZ",https://imagez.tmz.com/image/04/16by9/2022/04/03/04f19cd1bef84a5783f54feada264f83_xl.jpg,https://www.tmz.com/2022/04/03/levar-burton-roasts-will-smith-moment-at-grammys-comedian-wears-helmet/
7,Chris Rock Oscars Slap: Chelsea Handler and Jo Koy PRAISE Comedian (Exclusive) - Entertainment Tonight,https://i.ytimg.com/vi/uScPHWxm2wQ/hqdefault.jpg,https://www.youtube.com/watch?v=uScPHWxm2wQ
8,"R.I.P. Estelle Harris, Seinfeld and Toy Story favorite - The A.V. Club","https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/651d42cabdb9bddd8a1f3083fa9cd350.jpg",https://www.avclub.com/rip-estelle-harris-seinfeld-toy-story-mrs-potato-head-1848743909
9,"Pat McAfee is ready for his WrestleMania moment: WrestleMania Exclusive, April 3, 2022 - WWE",https://i.ytimg.com/vi/ZTQdpmzxqAw/maxresdefault.jpg,https://www.youtube.com/watch?v=ZTQdpmzxqAw
10,A Kirby song cover just won a Grammy - The Verge,https://cdn.vox-cdn.com/thumbor/KP-sXJUd4Xif2JQmypKNQP6Rk7M=/0x50:1280x720/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/23338656/2022032213193700_336DB1DA8BDC3BF38ED8609901964A6B.jpg,https://www.theverge.com/2022/4/3/23009067/kirby-song-won-grammy-award-meta-knight-revenge
11,Halsey Opened Up About Getting Endometriosis Surgery Four Days Before The Grammys - BuzzFeed,"https://img.buzzfeed.com/buzzfeed-static/static/2022-04/3/21/enhanced/e6962d6ecf69/original-5327-1649019900-14.jpg?crop=722:378;0,104%26downsize=1250:*",https://www.buzzfeed.com/morganmurrell/halsey-endometriosis-surgery-grammys
12,Disney Confirms Moon Knight's Place on MCU Timeline - ComingSoon.net,https://www.comingsoon.net/assets/uploads/2022/04/Moon-Knight-Looking-Down.jpg,https://www.comingsoon.net/tv/news/1216764-disney-confirms-moon-knights-place-on-mcu-timeline
13,Phasers locked: Paramount+ releases official trailer for Star Trek: Strange New Worlds - Ars Technica,https://cdn.arstechnica.net/wp-content/uploads/2022/04/trekkieLIST-760x380.jpg,https://arstechnica.com/gaming/2022/04/phasers-locked-paramount-releases-official-trailer-for-star-trek-strange-new-worlds/
14,Amy Schumer Calls Will Smith “Ali” and Slapping Incident “Just a F***ing Bummer” in Las Vegas Stand-Up Show - Hollywood Reporter,https://www.hollywoodreporter.com/wp-content/uploads/2022/04/Amy-Schumer-at-Academy-Awards-Getty-H-2022.jpg?w=1024,https://www.hollywoodreporter.com/news/general-news/amy-schumer-las-vegas-stand-up-show-1235124156/
15,Logan Paul walked to ring at WWE WrestleMania with $5M Pokémon card - New York Post ,https://nypost.com/wp-content/uploads/sites/2/2022/04/newspress-collage-21761976-1649012196699.png?w=1024,https://nypost.com/2022/04/03/logan-paul-went-to-wwe-wrestlemania-ring-with-5m-pokemon-card/
16,Morbius Wins the Weekend Domestic Box Office With Ticket Sales of $39.1 Million - IGN - IGN,https://assets-prd.ignimgs.com/2022/04/03/morbius-1623786052350-1649013667409.jpg?width=1280,https://www.ign.com/articles/morbius-wins-the-weekend-domestic-box-office-with-ticket-sales-of-391-million
17,"3 Zodiac Signs Whose Relationship Falls Apart During The Moon Conjunct Uranus On April 3 - 4, 2022 - YourTango",https://www.yourtango.com/sites/default/files/styles/listing_big/public/image_blog/zodiac-signs-relationships-fall-apart-moon-uranus-april-4-2022.png?itok=JP-Xvn1Z,https://www.yourtango.com/2022349300/zodiac-signs-relationship-falls-apart-moon-uranus-april-3-4-2022
18,WrestleMania 39 will also be a two night event - Cageside Seats,https://cdn.vox-cdn.com/thumbor/Mf8TZwZpvsKEpUOIWhhZClVII-g=/0x20:1470x790/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/23364261/WM_39_Dot_Com__538911d4c42f1203b786fdd2e0881c26.png,https://www.cagesideseats.com/wwe/2022/4/3/23008773/wrestlemania-39-date-two-night-event
19,"Jason Lee Shuts Down Claims That Kanye West Is ""Going Away To Get Help"" - HotNewHipHop",https://www.hotnewhiphop.com/image/740x416/cover/1649009893_e4fdc4df42060428655b9f5bc974e456.jpg/941a8553ca19adae92ec6aa008dbbafb/1649009893_f21cfbfa5667ab4a3c9a702ce71f3673.jpg,https://www.hotnewhiphop.com/jason-lee-shuts-down-claims-that-kanye-west-is-going-away-to-get-help-news.149971.html
